url,headline,img_path
/en/news-in-english/19/2962109/lithuania-has-a-new-prime-minister-what-do-we-know-about-him,Lithuania has a new prime minister – what do we know about him?,/img/2023/05/31/1522545-351153-150x84.jpg
/en/news-in-english/19/2962335/updated-air-passenger-rights-what-the-new-eu-rules-mean-for-travellers,Updated air passenger rights: what the new EU rules mean for travellers,/img/2025/11/26/2249706-620045-150x84.jpg
/en/news-in-english/19/2961332/tiktok-outrage-in-japan-leads-to-a-work-probe-in-lithuania,TikTok outrage in Japan leads to a work probe in Lithuania,/img/2025/07/02/2116999-221833-150x84.jpg
/en/news-in-english/19/2962200/lithuanian-parliament-to-consider-ban-on-artists-working-in-russia-belarus,"Lithuanian parliament to consider ban on artists working in Russia, Belarus",/img/2026/03/10/2341722-621553-150x84.jpg
/en/news-in-english/19/2962114/peace-can-no-longer-be-taken-for-granted-lithuanian-president-delivers-annual-address,‘Peace can no longer be taken for granted’: Lithuanian president delivers annual address,/img/2026/06/16/2417900-558825-150x84.jpg
/en/news-in-english/19/2962083/lithuanian-pm-to-step-down-sinkevicius-to-lead-new-government,"Lithuanian PM to step down, Sinkevičius to lead new government",/img/2026/06/11/2414499-390819-150x84.jpg
/en/news-in-english/19/2961150/baltic-pro-russian-activists-flee-to-belarus-embark-on-propaganda-mission,"Baltic pro-Russian activists flee to Belarus, embark on propaganda mission",/img/2026/06/10/2413462-818589-150x84.png
/en/news-in-english/19/2961296/lithuania-moves-to-scrap-unimplemented-border-travel-deal-with-belarus,Lithuania moves to scrap unimplemented border travel deal with Belarus,/img/2025/04/19/2049668-95042-150x84.jpg
/en/news-in-english/19/2961279/lithuania-to-maintain-belarus-border-pushbacks-despite-eu-migration-pact,Lithuania to maintain Belarus border pushbacks despite EU migration pact,/img/2021/06/15/990733-171220-150x84.jpg
/en/news-in-english/19/2961242/lithuanian-president-and-orthodox-church-condemn-attack-on-kyiv-s-pechersk-lavra,Lithuanian president and Orthodox Church condemn attack on Kyiv's Pechersk Lavra,/img/2026/06/15/2417109-181279-150x84.jpg
/en/news-in-english/19/2961205/canbalt-expects-lithuania-defence-hub-to-host-up-to-six-factories,CanBalt expects Lithuania defence hub to host up to six factories,/img/2025/10/02/2200558-254668-150x84.jpg
/en/news-in-english/19/2961181/lithuania-backs-eu-wide-entry-ban-for-russians-who-fought-in-ukraine,Lithuania backs EU-wide entry ban for Russians who fought in Ukraine,/img/2022/08/18/1324520-991192-150x84.jpg
/en/news-in-english/19/2961149/lithuanian-state-plant-begins-producing-anti-drone-ammunition,Lithuanian state plant begins producing anti-drone ammunition,/img/2026/06/15/2417246-714802-150x84.jpg
/en/news-in-english/19/2961103/lithuanian-coalition-deal-finalised-parties-await-prime-minister-announcement,"Lithuanian coalition deal finalised, parties await prime minister announcement",/img/2026/06/11/2414498-680461-150x84.jpg
/en/news-in-english/19/2961101/lithuania-to-host-european-space-education-resource-office,Lithuania to host European Space Education Resource Office,/img/2022/12/22/1413821-487943-150x84.jpg
/en/news-in-english/19/2961071/lithuanian-president-urged-swift-coalition-deal-defended-foreign-minister,"Lithuanian president urged swift coalition deal, defended foreign minister",/img/2026/05/18/2392692-533565-150x84.jpg
/en/news-in-english/19/2962083/lithuanian-pm-to-step-down-sinkevicius-to-lead-new-government,"Lithuanian PM to step down, Sinkevičius to lead new government",
/en/news-in-english/19/2962114/peace-can-no-longer-be-taken-for-granted-lithuanian-president-delivers-annual-address,‘Peace can no longer be taken for granted’: Lithuanian president delivers annual address,
